#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
136500,3784.595596900902,307.46537189998446,0.7575699084619774
137000,3866.6273681672897,295.16536974576377,0.756771245172623
137500,3931.6890580470213,295.8534703948187,0.7567361951374291
138000,3832.0791972102115,299.2044126251035,0.7526743702579082
138500,3895.372404885047,294.214982142673,0.7584329422083881
139000,3600.7406746164493,295.52882184351853,0.7674457887875499
139500,3811.1608007277428,291.4085511369204,0.7650196520237197
140000,3756.3845529917335,290.906719703308,0.7666885510757491
140500,3692.324617702271,305.94608670346344,0.7602290970731356
141000,3715.7373488638045,305.9392358180817,0.7625427585390449
141500,3747.1680782129947,303.4127517723274,0.763405429945003
142000,3911.886802504183,309.2604479756003,0.7565589426381353
142500,3817.320808285432,296.51792476530653,0.748854443171787
143000,3870.3854907522427,304.31630703576036,0.7443839817934801
143500,3962.238266749666,300.78041657542417,0.7754736137074079
144000,3862.845477608027,302.1378169358323,0.7587940141513051
144500,3716.7612186025267,294.93434872084555,0.7631987283003662
145000,3639.460597768576,301.1615417436632,0.761053560934251
145500,3753.4510110252168,303.27439090083317,0.7482290030313367
146000,3558.2653924993156,308.39855142969003,0.7639242573987985
146500,3684.2415270684673,301.13256594216455,0.7679309698947187
147000,3714.984844634743,307.62793760650777,0.7671287816225363
147500,3903.085692154552,302.73910523348206,0.7493729842971786
148000,3971.7756109910933,297.005167371787,0.7533815320948968
148500,3896.2325983979445,305.26864086341504,0.7485777781288521
149000,4051.822222752583,297.29443391464713,0.7379901465947161
149500,3828.555063701504,300.7277287875618,0.7442988147937499
150000,3783.1361902189,294.2870558508488,0.7441746428859588
150500,3987.642030739892,312.17723963414534,0.749105677165525
151000,3887.3291973893383,309.090795297936,0.7641522581944571
151500,3767.0661034801656,299.8380908485669,0.7511601172761271
152000,3810.5320381755087,292.9159469743132,0.7641453270150049
152500,3783.5297131991197,299.23227956128477,0.7532098951105586
153000,3877.774882311028,287.8184418356008,0.754333042677857
153500,3414.4752802420526,290.0914910483505,0.7582639920648516
154000,3667.123314477316,292.78837777744064,0.7601824528619104
154500,3780.690838433108,293.6975277495496,0.7572450656134317
155000,3718.677755326675,301.8923910653498,0.7571788499977534
155500,3983.5906101148507,299.63410670768883,0.7530393319247679
156000,3959.3174097117526,296.0373905076712,0.7520266458313077
156500,3868.662260430944,284.98827847195474,0.7352565434773147
157000,3704.2323485300776,292.1572614244147,0.750861293896757
